10 1077.6965187562735
100 1337.856116149057
200 1463.0976985385996
400 1512.8844240064693
800 1566.6500645704323
1600 1630.2136118225087
3200 1642.9033070049522
6400 1684.104299298259
12800 1713.7567069438696
