10 912.6118311260229 {'AlphaViT_Large': [0, 0, 20, 0, 0, 20], 'AlphaViD_Large': [0, 0, 20, 0, 0, 20], 'AlphaVDA_Large': [0, 0, 20, 0, 0, 20], 'AlphaViT_Small': [3, 0, 17, 4, 0, 16], 'AlphaViD_Small': [2, 0, 18, 2, 0, 18], 'AlphaVDA_Small': [3, 0, 17, 2, 0, 18], 'AlphaViT_Multi': [0, 0, 20, 0, 0, 20], 'AlphaViD_Multi': [0, 0, 20, 0, 0, 20], 'AlphaVDA_Multi': [0, 0, 20, 0, 0, 20], 'AlphaZero': [0, 0, 20, 0, 0, 20], 'Minimax': [4, 0, 16, 3, 0, 17], 'MCTS100': [0, 0, 20, 0, 0, 20], 'MCTS400': [1, 0, 19, 0, 0, 20], 'random': [14, 0, 6, 16, 0, 4]}
100 1304.1697092802108 {'AlphaViT_Large': [0, 0, 20, 1, 1, 18], 'AlphaViD_Large': [3, 0, 17, 1, 0, 19], 'AlphaVDA_Large': [3, 0, 17, 1, 1, 18], 'AlphaViT_Small': [12, 0, 8, 14, 0, 6], 'AlphaViD_Small': [15, 0, 5, 13, 1, 6], 'AlphaVDA_Small': [10, 0, 10, 9, 0, 11], 'AlphaViT_Multi': [0, 0, 20, 0, 0, 20], 'AlphaViD_Multi': [1, 0, 19, 1, 0, 19], 'AlphaVDA_Multi': [3, 0, 17, 2, 0, 18], 'AlphaZero': [1, 0, 19, 0, 0, 20], 'Minimax': [16, 1, 3, 17, 1, 2], 'MCTS100': [12, 0, 8, 8, 1, 11], 'MCTS400': [5, 0, 15, 2, 0, 18], 'random': [20, 0, 0, 19, 0, 1]}
200 1428.344110214417 {'AlphaViT_Large': [0, 0, 20, 1, 1, 18], 'AlphaViD_Large': [0, 2, 18, 3, 1, 16], 'AlphaVDA_Large': [0, 1, 19, 0, 0, 20], 'AlphaViT_Small': [16, 0, 4, 18, 0, 2], 'AlphaViD_Small': [16, 0, 4, 18, 0, 2], 'AlphaVDA_Small': [11, 1, 8, 17, 0, 3], 'AlphaViT_Multi': [2, 2, 16, 0, 0, 20], 'AlphaViD_Multi': [2, 0, 18, 6, 1, 13], 'AlphaVDA_Multi': [1, 1, 18, 4, 0, 16], 'AlphaZero': [0, 0, 20, 0, 0, 20], 'Minimax': [19, 0, 1, 18, 1, 1], 'MCTS100': [15, 1, 4, 15, 2, 3], 'MCTS400': [4, 1, 15, 5, 1, 14], 'random': [20, 0, 0, 19, 0, 1]}
400 1567.5047068314882 {'AlphaViT_Large': [1, 1, 18, 2, 0, 18], 'AlphaViD_Large': [5, 1, 14, 5, 1, 14], 'AlphaVDA_Large': [1, 0, 19, 3, 1, 16], 'AlphaViT_Small': [15, 0, 5, 20, 0, 0], 'AlphaViD_Small': [15, 1, 4, 20, 0, 0], 'AlphaVDA_Small': [14, 0, 6, 18, 0, 2], 'AlphaViT_Multi': [5, 1, 14, 2, 0, 18], 'AlphaViD_Multi': [5, 0, 15, 2, 0, 18], 'AlphaVDA_Multi': [8, 3, 9, 3, 0, 17], 'AlphaZero': [0, 0, 20, 1, 0, 19], 'Minimax': [20, 0, 0, 20, 0, 0], 'MCTS100': [18, 0, 2, 17, 0, 3], 'MCTS400': [13, 1, 6, 10, 1, 9], 'random': [20, 0, 0, 20, 0, 0]}
800 1610.7861185793042 {'AlphaViT_Large': [5, 0, 15, 7, 0, 13], 'AlphaViD_Large': [5, 0, 15, 7, 1, 12], 'AlphaVDA_Large': [2, 2, 16, 4, 0, 16], 'AlphaViT_Small': [16, 0, 4, 19, 1, 0], 'AlphaViD_Small': [20, 0, 0, 19, 0, 1], 'AlphaVDA_Small': [15, 2, 3, 18, 0, 2], 'AlphaViT_Multi': [7, 0, 13, 2, 0, 18], 'AlphaViD_Multi': [6, 1, 13, 7, 2, 11], 'AlphaVDA_Multi': [8, 0, 12, 6, 0, 14], 'AlphaZero': [0, 0, 20, 2, 1, 17], 'Minimax': [19, 0, 1, 19, 0, 1], 'MCTS100': [18, 0, 2, 18, 0, 2], 'MCTS400': [11, 1, 8, 11, 1, 8], 'random': [20, 0, 0, 20, 0, 0]}
1600 1708.0844484310246 {'AlphaViT_Large': [4, 2, 14, 9, 1, 10], 'AlphaViD_Large': [5, 0, 15, 11, 0, 9], 'AlphaVDA_Large': [5, 1, 14, 7, 1, 12], 'AlphaViT_Small': [17, 0, 3, 20, 0, 0], 'AlphaViD_Small': [20, 0, 0, 20, 0, 0], 'AlphaVDA_Small': [18, 0, 2, 20, 0, 0], 'AlphaViT_Multi': [4, 0, 16, 4, 1, 15], 'AlphaViD_Multi': [11, 1, 8, 5, 0, 15], 'AlphaVDA_Multi': [15, 0, 5, 8, 1, 11], 'AlphaZero': [2, 0, 18, 1, 0, 19], 'Minimax': [19, 0, 1, 20, 0, 0], 'MCTS100': [19, 0, 1, 20, 0, 0], 'MCTS400': [13, 2, 5, 15, 2, 3], 'random': [20, 0, 0, 20, 0, 0]}
6400 1766.1043389700665 {'AlphaViT_Large': [8, 1, 11, 9, 0, 11], 'AlphaViD_Large': [4, 0, 16, 13, 0, 7], 'AlphaVDA_Large': [3, 2, 15, 9, 1, 10], 'AlphaViT_Small': [17, 0, 3, 20, 0, 0], 'AlphaViD_Small': [20, 0, 0, 20, 0, 0], 'AlphaVDA_Small': [19, 0, 1, 19, 0, 1], 'AlphaViT_Multi': [8, 0, 12, 7, 0, 13], 'AlphaViD_Multi': [15, 1, 4, 6, 2, 12], 'AlphaVDA_Multi': [15, 0, 5, 8, 0, 12], 'AlphaZero': [1, 0, 19, 2, 0, 18], 'Minimax': [20, 0, 0, 20, 0, 0], 'MCTS100': [20, 0, 0, 20, 0, 0], 'MCTS400': [17, 1, 2, 17, 1, 2], 'random': [20, 0, 0, 20, 0, 0]}
12800 1749.97873547863 {'AlphaViT_Large': [14, 0, 6, 8, 0, 12], 'AlphaViD_Large': [7, 3, 10, 12, 0, 8], 'AlphaVDA_Large': [8, 2, 10, 9, 2, 9], 'AlphaViT_Small': [20, 0, 0, 20, 0, 0], 'AlphaViD_Small': [20, 0, 0, 20, 0, 0], 'AlphaVDA_Small': [18, 0, 2, 20, 0, 0], 'AlphaViT_Multi': [5, 3, 12, 5, 0, 15], 'AlphaViD_Multi': [8, 0, 12, 8, 1, 11], 'AlphaVDA_Multi': [12, 2, 6, 8, 0, 12], 'AlphaZero': [4, 0, 16, 3, 0, 17], 'Minimax': [20, 0, 0, 19, 0, 1], 'MCTS100': [20, 0, 0, 20, 0, 0], 'MCTS400': [18, 0, 2, 17, 1, 2], 'random': [20, 0, 0, 20, 0, 0]}
