10 912.6118311260229
100 1304.1697092802108
200 1428.344110214417
400 1567.5047068314882
800 1610.7861185793042
1600 1708.0844484310246
3200 1650.2756333200555
6400 1766.1043389700665
12800 1749.97873547863
