0, 16380, 1
1, 16380, 1
0, 16380, 189
1, 16380, 4
0, 16380, 2495
1, 16380, 2539
0, 16380, 2675
1, 16380, 2547
0, 16380, 2675
1, 16380, 2547
0, 16380, 2675
1, 16380, 2547
0, 16380, 2675
1, 16380, 2547
0, 16380, 2675
1, 16380, 2547
0, 16380, 2675
1, 16380, 2547
0, 16380, 2675
1, 16380, 2547
0, 16380, 2675
1, 16380, 2547
0, 16380, 2675
1, 16380, 2547
0, 16380, 2675
1, 16380, 2547
0, 16380, 2675
1, 16380, 2547
0, 16380, 2675
1, 16380, 2547
0, 16380, 2675
1, 16380, 2547
0, 16380, 2675
1, 16380, 2547
0, 16380, 2675
1, 16380, 2547
0, 16380, 585
1, 16380, 417
0, 16380, 585
1, 16380, 417
0, 16380, 1910
1, 16380, 1708
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
0, 16380, 1930
1, 16380, 1762
