0, 16380, 1
1, 16380, 1
0, 16380, 177
1, 16380, 4
0, 16380, 2609
1, 16380, 2369
0, 16380, 2611
1, 16380, 2369
0, 16380, 2611
1, 16380, 2369
0, 16380, 2611
1, 16380, 2369
0, 16380, 2611
1, 16380, 2369
0, 16380, 2611
1, 16380, 2369
0, 16380, 2611
1, 16380, 2369
0, 16380, 2611
1, 16380, 2369
0, 16380, 2611
1, 16380, 2369
0, 16380, 2611
1, 16380, 2369
0, 16380, 2611
1, 16380, 2369
0, 16380, 2611
1, 16380, 2369
0, 16380, 2611
1, 16380, 2369
0, 16380, 463
1, 16380, 323
0, 16380, 463
1, 16380, 323
0, 16380, 1366
1, 16380, 1226
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
0, 16380, 1698
1, 16380, 1558
