0, 16380, 1
1, 16380, 1
0, 16380, 175
1, 16380, 4
0, 16380, 4741
1, 16380, 4721
0, 16380, 4767
1, 16380, 4739
0, 16380, 4769
1, 16380, 4739
0, 16380, 4769
1, 16380, 4739
0, 16380, 4769
1, 16380, 4739
0, 16380, 4769
1, 16380, 4739
0, 16380, 4769
1, 16380, 4739
0, 16380, 4769
1, 16380, 4739
0, 16380, 4769
1, 16380, 4739
0, 16380, 4769
1, 16380, 4739
0, 16380, 4769
1, 16380, 4739
0, 16380, 4769
1, 16380, 4739
0, 16380, 4769
1, 16380, 4739
0, 16380, 4769
1, 16380, 4739
0, 16380, 4769
1, 16380, 4739
0, 16380, 4769
1, 16380, 4739
0, 16380, 4769
1, 16380, 4739
0, 16380, 4769
1, 16380, 4739
0, 16380, 4769
1, 16380, 4739
0, 16380, 4769
1, 16380, 4739
0, 16380, 4769
1, 16380, 4739
0, 16380, 4769
1, 16380, 4739
0, 16380, 4769
1, 16380, 4739
0, 16380, 4769
1, 16380, 4739
0, 16380, 4769
1, 16380, 4739
0, 16380, 4769
1, 16380, 4739
0, 16380, 4769
1, 16380, 4739
0, 16380, 4769
1, 16380, 4739
0, 16380, 4769
1, 16380, 4739
0, 16380, 4769
1, 16380, 4739
0, 16380, 4769
1, 16380, 4739
0, 16380, 4769
1, 16380, 4739
0, 16380, 4769
1, 16380, 4739
0, 16380, 4769
1, 16380, 4739
0, 16380, 4769
1, 16380, 4739
0, 16380, 501
1, 16380, 315
0, 16380, 501
1, 16380, 315
0, 16380, 866
1, 16380, 718
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
1, 16380, 1480
0, 16380, 1666
